"Site","Phase","Taxon","Family","Genus","domestic_wild","Proportion_per_Phase","Ubquity","Period"
"Sidon","SID_MBA","Phalaris sp.","Poaceae","Phalaris","W",2,45,"Middle Bronze Age"
"Sidon","SID_MBA","Phleum type","Poaceae","Phleum","W",0,5,"Middle Bronze Age"
"Sidon","SID_MBA","Pisum sativum L.","Fabaceae","Pisum","D",1,41,"Middle Bronze Age"
"Sidon","SID_MBA","Plantago sp.","Plantaginaceae","Plantago","W",0,9,"Middle Bronze Age"
"Sidon","SID_MBA","Thymelaea sp.","Thymelaeaceae","Thymelaea","W",0,14,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum monococcum/dicoccum glume bases","Poaceae","Triticum","D",24,59,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum monococcum/dicoccum grains","Poaceae","Triticum","D",0,9,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum monococcum/dicoccum spikelet forks","Poaceae","Triticum","D",10,45,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum dicoccum grains","Poaceae","Triticum","D",3,50,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum dicoccum glume bases","Poaceae","Triticum","D",7,55,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",6,64,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",1,9,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum monococcum glume bases","Poaceae","Triticum","D",1,9,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,14,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",3,68,"Middle Bronze Age"
"Sidon","SID_MBA","Triticum species indeterminate fr thr/gl wheat rachis","Poaceae","Triticum","D",0,5,"Middle Bronze Age"
"Sidon","SID_MBA","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",1,36,"Middle Bronze Age"
"Sidon","SID_MBA","Vicia faba L.","Fabaceae","Vicia","D",0,5,"Middle Bronze Age"
"Sidon","SID_MBA","Vicia/Lathyrus/Pisum","Fabaceae","Vicia/Lathyrus/Pisum","D",1,23,"Middle Bronze Age"
"Sidon","SID_MBA","Vicia faba type","Fabaceae","Vicia","W",1,27,"Middle Bronze Age"
"Sidon","SID_MBA","Vitis vinifera L. pips","Vitaceae","Vitis","D",1,41,"Middle Bronze Age"
"Sidon","SID_MBA2","Arnebia decumbens (Vent.) Cosson & Kralik","Boraginaceae","Arnebia","W",0,12,"Middle Bronze Age"
"Sidon","SID_MBA2","Bromus sp.","Poaceae","Bromus","W",1,12,"Middle Bronze Age"
"Sidon","SID_MBA2","Cereal indeterminate grains","Poaceae","-","D",17,59,"Middle Bronze Age"
"Sidon","SID_MBA2","Ficus carica L.","Moraceae","Ficus","D",1,18,"Middle Bronze Age"
"Sidon","SID_MBA2","Galium sp.","Rubiaceae","Galium","W",0,6,"Middle Bronze Age"
"Sidon","SID_MBA2","Poaceae indet.","Poaceae","-","W",1,18,"Middle Bronze Age"
"Sidon","SID_MBA2","Hordeum distichum/vulgare grain (naked)","Poaceae","Hordeum","D",12,70,"Middle Bronze Age"
"Sidon","SID_MBA2","Hordeum sp. grains","Poaceae","Hordeum","W",0,6,"Middle Bronze Age"
"Sidon","SID_MBA2","Fabaceae indet.","Fabaceae","-","W",1,29,"Middle Bronze Age"
"Sidon","SID_MBA2","Lens culinaris Medik.","Fabaceae","Lens","D",11,70,"Middle Bronze Age"
"Sidon","SID_MBA2","Lolium temulentum L.","Poaceae","Lolium","W",11,59,"Middle Bronze Age"
"Sidon","SID_MBA2","Olea europaea L.","Oleaceae","Olea","D",17,82,"Middle Bronze Age"
"Sidon","SID_MBA2","Phalaris sp.","Poaceae","Phalaris","W",0,6,"Middle Bronze Age"
"Sidon","SID_MBA2","Pisum sativum L.","Fabaceae","Pisum","D",1,18,"Middle Bronze Age"
"Sidon","SID_MBA2","Triticum dicoccum grains","Poaceae","Triticum","D",1,23,"Middle Bronze Age"
"Sidon","SID_MBA2","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",6,41,"Middle Bronze Age"
"Sidon","SID_MBA2","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",7,59,"Middle Bronze Age"
"Sidon","SID_MBA2","Triticum species indeterminate fr thr/gl wheat rachis","Poaceae","Triticum","D",3,23,"Middle Bronze Age"
"Sidon","SID_MBA2","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",1,29,"Middle Bronze Age"
"Sidon","SID_MBA2","Vicia faba L.","Fabaceae","Vicia","D",0,18,"Middle Bronze Age"
"Sidon","SID_MBA2","Vicia type","Fabaceae","Vicia","W",0,6,"Middle Bronze Age"
"Sidon","SID_MBA2","Vitis vinifera L. pips","Vitaceae","Vitis","D",4,47,"Middle Bronze Age"
"Tel Michal","TM-MB","Olea europaea L. wood","Oleaceae","Olea","D",0,0,"Middle Bronze Age"
"Tel Michal","TM-MB","Retama raetam wood","Fabaceae","Retama","W",0,0,"Middle Bronze Age"
"Tel Nami","TN_MBA","Cedrus libani wood","Pinaceae","Cedrus","W",0,0,"Middle Bronze Age"
"Tel Nami","TN_MBA","Lathyrus clymenum L.","Fabaceae","Lathyrus","W",0,0,"Middle Bronze Age"
"Tel Nami","TN_MBA","Olea europaea L. wood","Oleaceae","Olea","D",0,0,"Middle Bronze Age"
"Tel Nami","TN_MBA","Pinus halepensis Miller wood","Pinaceae","Pinus","W",0,0,"Middle Bronze Age"
"Tel Nami","TN_MBA","Quercus calliprinos L. wood","Fagaceae","Quercus","W",0,0,"Middle Bronze Age"
"Tel Nami","TN_MBA","Quercus ithaburensis wood","Fagaceae","Quercus","W",0,0,"Middle Bronze Age"
"Tel Nami","TN_MBA","Quercus sp., wood","Fagaceae","Quercus","W",0,0,"Middle Bronze Age"
"Tell Afis","TAF-MBA","Cereal indeterminate grains","Poaceae","-","D",69,100,"Middle Bronze Age"
"Tell Afis","TAF-MBA","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",29,67,"Middle Bronze Age"
"Tell Afis","TAF-MBA","Pisum sativum L.","Fabaceae","Pisum","D",2,33,"Middle Bronze Age"
"Tell Aphek","TAPH_MB","Olea europaea L.","Oleaceae","Olea","D",0,0,"Middle Bronze Age"
"Tell Aphek","TAPH_MB","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",0,0,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Anthemis cotula L.","Asteraceae","Anthemis","W",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Cereal indeterminate grains","Poaceae","-","D",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Cereal indeterminate rachis","Poaceae","-","D",9,50,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Poaceae indet. large","Poaceae","-","W",6,50,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Fabaceae indeterminate small","Fabaceae","-","W",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Fabaceae sat. indet.","Fabaceae","-","D",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Lolium sp.","Poaceae","Lolium","W",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Olea europaea L.","Oleaceae","Olea","D",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Phalaris sp.","Poaceae","Phalaris","W",20,75,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Phleum sp.","Poaceae","Phleum","W",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Portulaca oleracea L.","Portulacaceae","Portulaca","K",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Sherardia arvensis L.","Rubiaceae","Sherardia","W",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Trifolium sp.","Fabaceae","Trifolium","W",6,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",3,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",11,25,"Middle Bronze Age"
"Tell Atchana","ALA_MBA","Vitis vinifera L. pips","Vitaceae","Vitis","D",6,50,"Middle Bronze Age"
"Tell Brak","TBR-V","Adonis sp.","Ranunculaceae","Adonis","W",0,36,"Middle Bronze Age"
"Tell Brak","TBR-V","Aegilops sp. grains","Poaceae","Aegilops","W",3,100,"Middle Bronze Age"
"Tell Brak","TBR-V","Aegilops sp. spikelet forks (spikelets)","Poaceae","Aegilops","W",2,97,"Middle Bronze Age"
"Tell Brak","TBR-V","Androsace maxima L.","Primulaceae","Androsace","W",0,6,"Middle Bronze Age"
"Tell Brak","TBR-V","Apium sp.","Apiaceae","Apium","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Arenaria sp.","Caryophyllaceae","Arenaria","W",0,21,"Middle Bronze Age"
"Tell Brak","TBR-V","Arnebia decumbens (Vent.) Cosson & Kralik","Boraginaceae","Arnebia","W",1,61,"Middle Bronze Age"
"Tell Brak","TBR-V","Artemisia sp. L.","Asteraceae","Artemisia","W",1,30,"Middle Bronze Age"
"Tell Brak","TBR-V","Atriplex sp.","Chenopodiaceae","Atriplex","W",0,9,"Middle Bronze Age"
"Tell Brak","TBR-V","Bellevalia/Muscari sp.","Liliaceae","Bellevalia/Muscari","W",0,12,"Middle Bronze Age"
"Tell Brak","TBR-V","Beta sp.","Chenopodiaceae","Beta","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Boraginaceae indeterminate","Boraginaceae","-","W",0,9,"Middle Bronze Age"
"Tell Brak","TBR-V","Bromus sp.","Poaceae","Bromus","W",0,88,"Middle Bronze Age"
"Tell Brak","TBR-V","Capparis sp.","Capparaceae","Capparis","W",0,45,"Middle Bronze Age"
"Tell Brak","TBR-V","Carex sp.","Cyperaceae","Carex","W",1,52,"Middle Bronze Age"
"Tell Brak","TBR-V","Carthamus sp. L.","Asteraceae","Carthamus","W",0,12,"Middle Bronze Age"
"Tell Brak","TBR-V","Caryophyllaceae/Chenopodiaceae indet.","Caryophyllaceae/Chenopodiaceae","-","W",0,33,"Middle Bronze Age"
"Tell Brak","TBR-V","Centaurea sp. L.","Asteraceae","Centaurea","W",0,6,"Middle Bronze Age"
"Tell Brak","TBR-V","Cereal indeterminate basal culm","Poaceae","-","D",1,88,"Middle Bronze Age"
"Tell Brak","TBR-V","Cereal indeterminate culm","Poaceae","-","D",5,97,"Middle Bronze Age"
"Tell Brak","TBR-V","Cereal indeterminate grains","Poaceae","-","D",0,55,"Middle Bronze Age"
"Tell Brak","TBR-V","cf. Echinochloa sp.","Poaceae","Echinochloa","W",0,9,"Middle Bronze Age"
"Tell Brak","TBR-V","cf. Eruca sp.","Brassicaceae","Eruca","W",0,27,"Middle Bronze Age"
"Tell Brak","TBR-V","cf. Lepidium sp.","Brassicaceae","Lepidium","W",0,33,"Middle Bronze Age"
"Tell Brak","TBR-V","cf. Rumex sp.","Polygonaceae","Rumex","W",0,39,"Middle Bronze Age"
"Tell Brak","TBR-V","cf. Vaccaria","Caryophyllaceae","Vaccaria","W",0,21,"Middle Bronze Age"
"Tell Brak","TBR-V","Cicer sp.","Fabaceae","Cicer","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Cichorium intybus L.","Asteraceae","Cichorium","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Coronilla sp.","Fabaceae","Coronilla","W",3,100,"Middle Bronze Age"
"Tell Brak","TBR-V","Brassicaceae indet.","Brassicaceae","-","W",0,55,"Middle Bronze Age"
"Tell Brak","TBR-V","Cyperaceae indet.","Cyperaceae","-","W",1,48,"Middle Bronze Age"
"Tell Brak","TBR-V","Echinaria type","Poaceae","Echinaria","W",0,9,"Middle Bronze Age"
"Tell Brak","TBR-V","Eremopyrum sp.","Poaceae","Eremopyrum","W",1,94,"Middle Bronze Age"
"Tell Brak","TBR-V","Euclidium syriacum (L.) R.","Brassicaceae","Euclidium","W",0,6,"Middle Bronze Age"
"Tell Brak","TBR-V","Ficus sp.","Moraceae","Ficus","W",0,9,"Middle Bronze Age"
"Tell Brak","TBR-V","Fumaria sp.","Papaveraceae","Fumaria","W",0,30,"Middle Bronze Age"
"Tell Brak","TBR-V","Galium sp.","Rubiaceae","Galium","W",1,88,"Middle Bronze Age"
"Tell Brak","TBR-V","Glaucium sp.","Papaveraceae","Glaucium","W",0,12,"Middle Bronze Age"
"Tell Brak","TBR-V","Poaceae indet.","Poaceae","-","W",8,100,"Middle Bronze Age"
"Tell Brak","TBR-V","Gypsophila sp.","Caryophyllaceae","Gypsophila","W",0,18,"Middle Bronze Age"
"Tell Brak","TBR-V","Heliotropium L. sp.","Boraginaceae","Heliotropium","W",0,21,"Middle Bronze Age"
"Tell Brak","TBR-V","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",24,100,"Middle Bronze Age"
"Tell Brak","TBR-V","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",15,100,"Middle Bronze Age"
"Tell Brak","TBR-V","Hordeum sp. grains","Poaceae","Hordeum","W",1,91,"Middle Bronze Age"
"Tell Brak","TBR-V","Hordeum spontaneum Koch","Poaceae","Hordeum","W",1,97,"Middle Bronze Age"
"Tell Brak","TBR-V","Hyoscyamus sp.","Solanaceae","Hyoscyamus","W",0,24,"Middle Bronze Age"
"Tell Brak","TBR-V","indeterminata","-","-","W",0,100,"Middle Bronze Age"
"Tell Brak","TBR-V","Lamiaceae indet.","Lamiaceae","-","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Lathyrus sativus L.","Fabaceae","Lathyrus","D",0,18,"Middle Bronze Age"
"Tell Brak","TBR-V","Fabaceae indeterminate large","Fabaceae","-","W",0,97,"Middle Bronze Age"
"Tell Brak","TBR-V","Fabaceae indeterminate small","Fabaceae","-","W",13,100,"Middle Bronze Age"
"Tell Brak","TBR-V","Lens sp.","Fabaceae","Lens","D",0,82,"Middle Bronze Age"
"Tell Brak","TBR-V","Liliaceae indeterminate","Liliaceae","-","W",0,27,"Middle Bronze Age"
"Tell Brak","TBR-V","Linum sp.","Linaceae","Linum","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Lithospermum L. sp.","Boraginaceae","Lithospermum","W",0,9,"Middle Bronze Age"
"Tell Brak","TBR-V","Lolium sp.","Poaceae","Lolium","W",1,94,"Middle Bronze Age"
"Tell Brak","TBR-V","Malva sp.","Malvaceae","Malva","W",2,85,"Middle Bronze Age"
"Tell Brak","TBR-V","Malva nicaeensis type","Malvaceae","Malva","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Medicago radiata L.","Fabaceae","Medicago","W",0,12,"Middle Bronze Age"
"Tell Brak","TBR-V","Medicago sp.","Fabaceae","Medicago","W",0,61,"Middle Bronze Age"
"Tell Brak","TBR-V","Ornithogalum sp.","Liliaceae","Ornithogalum","W",0,30,"Middle Bronze Age"
"Tell Brak","TBR-V","Papaver sp.","Papaveraceae","Papaver","W",2,24,"Middle Bronze Age"
"Tell Brak","TBR-V","Phalaris sp.","Poaceae","Phalaris","W",0,24,"Middle Bronze Age"
"Tell Brak","TBR-V","Pistacia terebinthus/lentiscus","Anacardiaceae","Pistacia","W",0,15,"Middle Bronze Age"
"Tell Brak","TBR-V","Pisum sp.","Fabaceae","Pisum","W",0,67,"Middle Bronze Age"
"Tell Brak","TBR-V","Plantago sp.","Plantaginaceae","Plantago","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Polygonum corregioloides","Polygonaceae","Polygonum","W",0,30,"Middle Bronze Age"
"Tell Brak","TBR-V","Polygonum sp.","Polygonaceae","Polygonum","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Prosopis sp.","Fabaceae","Prosopis","W",0,79,"Middle Bronze Age"
"Tell Brak","TBR-V","Ranunculus arvensis L.","Ranunculaceae","Ranunculus","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Rumex sp.","Polygonaceae","Rumex","W",0,48,"Middle Bronze Age"
"Tell Brak","TBR-V","Scirpus maritimus L.","Cyperaceae","Scirpus","W",0,33,"Middle Bronze Age"
"Tell Brak","TBR-V","Setaria/Panicum sp.","Poaceae","Setaria/Panicum","W",0,6,"Middle Bronze Age"
"Tell Brak","TBR-V","Silene sp.","Caryophyllaceae","Silene","W",0,30,"Middle Bronze Age"
"Tell Brak","TBR-V","Teucrium/Ajuga sp.","Lamiaceae","Teucrium/Ajuga","W",0,48,"Middle Bronze Age"
"Tell Brak","TBR-V","Torilis sp. Adans.","Apiaceae","Torilis","W",0,9,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum species indeterminate glume wheat spikelet forks","Poaceae","Triticum","D",4,100,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum boeoticum grains (1/2g)","Poaceae","Triticum","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum dicoccum grains","Poaceae","Triticum","D",0,61,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum dicoccum spikelet fork terminal","Poaceae","Triticum","D",0,30,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum species indeterminate free threshing wheat rachis","Poaceae","Triticum","D",1,97,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",0,85,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum species indeterminate glume wheat grains","Poaceae","Triticum","D",0,42,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum monococcum grains (1g)","Poaceae","Triticum","D",0,18,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum monococcum grains (2g)","Poaceae","Triticum","D",0,33,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum/Secale","Poaceae","Triticum/Secale","D",0,9,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",1,88,"Middle Bronze Age"
"Tell Brak","TBR-V","Triticum sp. 'speltoid' type","Poaceae","Triticum","W",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Vaccaria pyramidata Medik.","Caryophyllaceae","Vaccaria","W",0,12,"Middle Bronze Age"
"Tell Brak","TBR-V","Valerianella dentata (L.) Pollich","Valerianaceae","Valerianella","W",0,18,"Middle Bronze Age"
"Tell Brak","TBR-V","Verbascum sp.","Scrophulariaceae","Verbascum","W",0,12,"Middle Bronze Age"
"Tell Brak","TBR-V","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,64,"Middle Bronze Age"
"Tell Brak","TBR-V","Vicia/Lathyrus","Fabaceae","Vicia/Lathyrus","W",0,58,"Middle Bronze Age"
"Tell Brak","TBR-V","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,3,"Middle Bronze Age"
"Tell Brak","TBR-V","Ziziphora sp.","Lamiaceae","Ziziphora","W",0,24,"Middle Bronze Age"
"Tell ed-Der","TED","Allium sativum","Liliaceae","Allium","D",21,7,"Middle Bronze Age"
"Tell ed-Der","TED","Bellevalia sp.","Liliaceae","Bellevalia","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Celtis caucasica Willd.","Ulmaceae","Celtis","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","cf. Malabaila sp.","Apiaceae","Malabaila","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Coriandrum sativum","Apiaceae","Coriandrum","D",4,7,"Middle Bronze Age"
"Tell ed-Der","TED","Cuminum cyminum","Apiaceae","Cuminum","D",9,7,"Middle Bronze Age"
"Tell ed-Der","TED","Cyperus rotundus L.","Cyperaceae","Cyperus","W",0,14,"Middle Bronze Age"
"Tell ed-Der","TED","Galium sp.","Rubiaceae","Galium","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Poaceae indet.","Poaceae","-","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",0,29,"Middle Bronze Age"
"Tell ed-Der","TED","Hordeum vulgare rachis","Poaceae","Hordeum","D",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Lens culinaris Medik.","Fabaceae","Lens","D",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Phalaris sp.","Poaceae","Phalaris","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Phoenix dactylifera L.","Palmaceae","Phoenix","D",0,21,"Middle Bronze Age"
"Tell ed-Der","TED","Pinus halepensis type wood","Pinaceae","Pinus","W",0,14,"Middle Bronze Age"
"Tell ed-Der","TED","Pistacia atlantica Desf.","Anacardiaceae","Pistacia","D",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Pisum sativum L.","Fabaceae","Pisum","D",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Populus sp. wood","Salicaceae","Populus","W",1,64,"Middle Bronze Age"
"Tell ed-Der","TED","Prosopis stephaniana","Fabaceae","Prosopis","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Rumex crispus type","Polygonaceae","Rumex","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Scirpus maritimus L.","Cyperaceae","Scirpus","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Tamarix sp. wood","Tamaricaceae","Tamarix","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Triticum dicoccum grains","Poaceae","Triticum","D",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Triticum dicoccum glume bases","Poaceae","Triticum","D",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Typha angustifolia L.","Typhaceae","Typha","W",0,7,"Middle Bronze Age"
"Tell ed-Der","TED","Apiaceae indeterminate","Apiaceae","-","W",61,7,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Avena sp.","Poaceae","Avena","W",0,67,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Bupleurum lancifolium","Apiaceae","Bupleurum","W",0,33,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Poaceae indet. rachis fragment","Poaceae","-","W",0,33,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Poaceae indet.","Poaceae","-","W",0,100,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",0,67,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","indeterminata","-","-","W",0,67,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Lolium temulentum L.","Poaceae","Lolium","W",24,100,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Malva sp.","Malvaceae","Malva","W",0,33,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Phalaris paradoxa L.","Poaceae","Phalaris","W",0,33,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Triticum dicoccum grains","Poaceae","Triticum","D",66,100,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Triticum dicoccum glume bases","Poaceae","Triticum","D",6,100,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",2,100,"Middle Bronze Age"
"Tell el Ifshar","TEIF_MBA","Vitis sp.","Vitaceae","Vitis","W",0,33,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Amaranthus sp.","Amaranthaceae","Amaranthus","W",0,6,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Avena sp.","Poaceae","Avena","W",3,36,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","cf. Adonis sp.","Ranunculaceae","Adonis","W",0,3,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Cicer arietinum L.","Fabaceae","Cicer","D",1,6,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Ficus carica L.","Moraceae","Ficus","D",14,72,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Galium sp.","Rubiaceae","Galium","W",2,31,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Poaceae indet.","Poaceae","-","W",1,28,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",0,3,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",12,67,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",7,64,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Hordeum distichum/vulgare grain (naked)","Poaceae","Hordeum","D",2,33,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Fabaceae indet.","Fabaceae","-","W",5,61,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Fabaceae sat. indet.","Fabaceae","-","D",0,6,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Lens culinaris Medik.","Fabaceae","Lens","D",2,33,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Malva sp.","Malvaceae","Malva","W",10,53,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Olea europaea L.","Oleaceae","Olea","D",1,19,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Phalaris sp.","Poaceae","Phalaris","W",4,47,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Pisum sativum L.","Fabaceae","Pisum","D",1,28,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Plantago sp.","Plantaginaceae","Plantago","W",3,19,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Polygonum/Rumex sp.","Polygonaceae","Polygonum/Rumex","W",6,61,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Prosopis sp.","Fabaceae","Prosopis","W",2,33,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Secale sp.","Poaceae","Secale","W",4,47,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Triticum species indeterminate glume wheat spikelet forks","Poaceae","Triticum","D",1,11,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Triticum dicoccum grains","Poaceae","Triticum","D",2,42,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",6,47,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",4,44,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",6,47,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Vicia/Lathyrus","Fabaceae","Vicia/Lathyrus","W",3,39,"Middle Bronze Age"
"Tell el-Hayyat","TEHAY_EMBA_II_A","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,8,"Middle Bronze Age"
