"Site","Phase","Taxon","Family","Genus","domestic_wild","Proportion_per_Phase","Ubquity","Period"
"Tell el-Farain","TEF-I","Pisum sativum L.","Fabaceae","Pisum","D",0,38,"Chalcolithic"
"Tell el-Farain","TEF-I","Polygonum/Rumex sp.","Polygonaceae","Polygonum/Rumex","W",2,46,"Chalcolithic"
"Tell el-Farain","TEF-I","Raphanus sp.","Brassicaceae","Raphanus","W",0,8,"Chalcolithic"
"Tell el-Farain","TEF-I","Rumex dentatus L.","Polygonaceae","Rumex","W",2,46,"Chalcolithic"
"Tell el-Farain","TEF-I","Rumex simpliciflorus","Polygonaceae","Rumex","W",0,15,"Chalcolithic"
"Tell el-Farain","TEF-I","Rumex sp.","Polygonaceae","Rumex","W",4,69,"Chalcolithic"
"Tell el-Farain","TEF-I","Schoenoplectus litoralis (Schrader) Palla","Cyperaceae","Schoenoplectus","W",0,8,"Chalcolithic"
"Tell el-Farain","TEF-I","Scirpus sp.","Cyperaceae","Scirpus","W",0,15,"Chalcolithic"
"Tell el-Farain","TEF-I","Scorpiurus sp.","Fabaceae","Scorpiurus","W",0,38,"Chalcolithic"
"Tell el-Farain","TEF-I","Senecio sp. L.","Asteraceae","Senecio","W",0,15,"Chalcolithic"
"Tell el-Farain","TEF-I","Sonchus type","Asteraceae","Sonchus","W",0,8,"Chalcolithic"
"Tell el-Farain","TEF-I","Suaeda sp.","Chenopodiaceae","Suaeda","W",1,46,"Chalcolithic"
"Tell el-Farain","TEF-I","Trifolium type","Fabaceae","Trifolium","W",3,77,"Chalcolithic"
"Tell el-Farain","TEF-I","Triticum species indeterminate glume wheat glume bases","Poaceae","Triticum","D",17,85,"Chalcolithic"
"Tell el-Farain","TEF-I","Triticum dicoccum/durum","Poaceae","Triticum","W",0,15,"Chalcolithic"
"Tell el-Farain","TEF-I","Triticum dicoccum grains","Poaceae","Triticum","D",1,77,"Chalcolithic"
"Tell el-Farain","TEF-I","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",5,92,"Chalcolithic"
"Tell el-Farain","TEF-I","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",1,77,"Chalcolithic"
"Tell el-Farain","TEF-I","Triticum species indeterminate fr thr/gl wheat rachis","Poaceae","Triticum","D",1,23,"Chalcolithic"
"Tell el-Farain","TEF-I","Apiaceae indeterminate","Apiaceae","-","W",0,15,"Chalcolithic"
"Tell el-Farain","TEF-I","Vicia type","Fabaceae","Vicia","W",4,77,"Chalcolithic"
"Tell el-Farain","TEF-II","Bellevalia sp.","Liliaceae","Bellevalia","W",0,9,"Chalcolithic"
"Tell el-Farain","TEF-II","Bromus sp.","Poaceae","Bromus","W",1,36,"Chalcolithic"
"Tell el-Farain","TEF-II","Carex sp.","Cyperaceae","Carex","W",0,27,"Chalcolithic"
"Tell el-Farain","TEF-II","Cereal indeterminate grains","Poaceae","-","D",8,100,"Chalcolithic"
"Tell el-Farain","TEF-II","Cereal indeterminate rachis","Poaceae","-","D",1,36,"Chalcolithic"
"Tell el-Farain","TEF-II","Chenopodium album L.","Chenopodiaceae","Chenopodium","W",1,64,"Chalcolithic"
"Tell el-Farain","TEF-II","Chenopodium murale L.","Chenopodiaceae","Chenopodium","W",1,27,"Chalcolithic"
"Tell el-Farain","TEF-II","Chenopodium sp.","Chenopodiaceae","Chenopodium","W",2,64,"Chalcolithic"
"Tell el-Farain","TEF-II","Cyperaceae indet.","Cyperaceae","-","W",1,82,"Chalcolithic"
"Tell el-Farain","TEF-II","Cyperus sp.","Cyperaceae","Cyperus","W",1,55,"Chalcolithic"
"Tell el-Farain","TEF-II","Eleocharis sp.","Cyperaceae","Eleocharis","W",0,27,"Chalcolithic"
"Tell el-Farain","TEF-II","Ficus carica L.","Moraceae","Ficus","D",0,9,"Chalcolithic"
"Tell el-Farain","TEF-II","Poaceae indet. awn","Poaceae","-","W",2,64,"Chalcolithic"
"Tell el-Farain","TEF-II","Poaceae indet. culm fragments","Poaceae","-","W",1,73,"Chalcolithic"
"Tell el-Farain","TEF-II","Poaceae indet.","Poaceae","-","W",15,91,"Chalcolithic"
"Tell el-Farain","TEF-II","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",0,27,"Chalcolithic"
"Tell el-Farain","TEF-II","Hordeum distichum rachis ","Poaceae","Hordeum","D",0,18,"Chalcolithic"
"Tell el-Farain","TEF-II","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",1,91,"Chalcolithic"
"Tell el-Farain","TEF-II","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",1,100,"Chalcolithic"
"Tell el-Farain","TEF-II","Hyacinthaceae","Hyacinthaceae","-","W",0,45,"Chalcolithic"
"Tell el-Farain","TEF-II","indeterminata","-","-","W",2,100,"Chalcolithic"
"Tell el-Farain","TEF-II","Lamiaceae indet.","Lamiaceae","-","W",0,9,"Chalcolithic"
"Tell el-Farain","TEF-II","Lathyrus sativus L.","Fabaceae","Lathyrus","D",1,64,"Chalcolithic"
"Tell el-Farain","TEF-II","Fabaceae indet.","Fabaceae","-","W",1,36,"Chalcolithic"
"Tell el-Farain","TEF-II","Lens culinaris Medik.","Fabaceae","Lens","D",0,27,"Chalcolithic"
"Tell el-Farain","TEF-II","Lolium sp.","Poaceae","Lolium","W",1,91,"Chalcolithic"
"Tell el-Farain","TEF-II","Lolium temulentum L.","Poaceae","Lolium","W",0,9,"Chalcolithic"
"Tell el-Farain","TEF-II","Lolium type","Poaceae","Lolium","W",8,100,"Chalcolithic"
"Tell el-Farain","TEF-II","Malva sp.","Malvaceae","Malva","W",1,100,"Chalcolithic"
"Tell el-Farain","TEF-II","Phalaris sp.","Poaceae","Phalaris","W",2,100,"Chalcolithic"
"Tell el-Farain","TEF-II","Pisum sativum L.","Fabaceae","Pisum","D",0,36,"Chalcolithic"
"Tell el-Farain","TEF-II","Polygonum persicaria L.","Polygonaceae","Polygonum","W",0,9,"Chalcolithic"
"Tell el-Farain","TEF-II","Polygonum/Rumex sp.","Polygonaceae","Polygonum/Rumex","W",1,64,"Chalcolithic"
"Tell el-Farain","TEF-II","Pulicaria sp.","Asteraceae","Pulicaria","W",0,18,"Chalcolithic"
"Tell el-Farain","TEF-II","Rumex dentatus L.","Polygonaceae","Rumex","W",2,73,"Chalcolithic"
"Tell el-Farain","TEF-II","Rumex sp.","Polygonaceae","Rumex","W",2,82,"Chalcolithic"
"Tell el-Farain","TEF-II","Schoenoplectus litoralis (Schrader) Palla","Cyperaceae","Schoenoplectus","W",0,9,"Chalcolithic"
"Tell el-Farain","TEF-II","Suaeda sp.","Chenopodiaceae","Suaeda","W",0,36,"Chalcolithic"
"Tell el-Farain","TEF-II","Trifolium type","Fabaceae","Trifolium","W",1,91,"Chalcolithic"
"Tell el-Farain","TEF-II","Triticum species indeterminate glume wheat glume bases","Poaceae","Triticum","D",21,100,"Chalcolithic"
"Tell el-Farain","TEF-II","Triticum dicoccum/durum","Poaceae","Triticum","W",0,9,"Chalcolithic"
"Tell el-Farain","TEF-II","Triticum dicoccum grains","Poaceae","Triticum","D",2,91,"Chalcolithic"
"Tell el-Farain","TEF-II","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",11,91,"Chalcolithic"
"Tell el-Farain","TEF-II","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",2,91,"Chalcolithic"
"Tell el-Farain","TEF-II","Triticum species indeterminate fr thr/gl wheat rachis","Poaceae","Triticum","D",1,55,"Chalcolithic"
"Tell el-Farain","TEF-II","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,9,"Chalcolithic"
"Tell el-Farain","TEF-II","Vicia type","Fabaceae","Vicia","W",4,82,"Chalcolithic"
"Tell el-Farain","TEF-II","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,9,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Anthemis pseudocotula Boiss.","Asteraceae","Anthemis","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Arnebia Forssk. sp.","Boraginaceae","Arnebia","W",0,5,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Bellevalia type","Liliaceae","Bellevalia","W",1,7,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Cereal indeterminate grains","Poaceae","-","D",27,95,"Chalcolithic"
"Tell el-Iswid","TEI_PD","cf. Linum sp.","Linaceae","Linum","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","cf. Malva sp.","Malvaceae","Malva","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Cyperus articulatus","Cyperaceae","Cyperus","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Eleocharis sp.","Cyperaceae","Eleocharis","W",0,5,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Fimbristylis type","Cyperaceae","Fimbrystilis","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Poaceae indet.","Poaceae","-","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Poaceae indet. spikelet remains","Poaceae","-","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",2,49,"Chalcolithic"
"Tell el-Iswid","TEI_PD","indeterminata","-","-","W",0,51,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Fabaceae indet.","Fabaceae","-","W",0,5,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Lolium sp.","Poaceae","Lolium","W",11,66,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Phalaris sp.","Poaceae","Phalaris","W",14,66,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Pisum/Vicia sp.","Fabaceae","Pisum/Vicia","D",1,22,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Plantago type","Plantaginaceae","Plantago","W",0,5,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Polygonum lapathifolium type","Polygonaceae","Polygonum","W",0,7,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Polygonum salicifolium Brouss.","Polygonaceae","Polygonum","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Rumex crispus type","Polygonaceae","Rumex","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Rumex maritimus type","Polygonaceae","Rumex","W",1,10,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Rumex dentatus L.","Polygonaceae","Rumex","W",10,76,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Rumex sp.","Polygonaceae","Rumex","W",2,29,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Scirpus maritimus L.","Cyperaceae","Scirpus","W",1,39,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Scirpus sp.","Cyperaceae","Scirpus","W",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Triticum dicoccum grains","Poaceae","Triticum","D",1,29,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Triticum dicoccum glume bases","Poaceae","Triticum","D",22,80,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",3,54,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Triticum species indeterminate free threshing wheat rachis","Poaceae","Triticum","D",0,2,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",0,10,"Chalcolithic"
"Tell el-Iswid","TEI_PD","Vicia sp.","Fabaceae","Vicia","D",3,54,"Chalcolithic"
"Tell Halif","THF_C","Avena sp.","Poaceae","Avena","W",0,0,"Chalcolithic"
"Tell Halif","THF_C","Cereal indeterminate grains","Poaceae","-","D",0,0,"Chalcolithic"
"Tell Halif","THF_C","Poaceae indet.","Poaceae","-","W",0,0,"Chalcolithic"
"Tell Halif","THF_C","Hordeum sp. grains","Poaceae","Hordeum","W",0,0,"Chalcolithic"
"Tell Halif","THF_C","Lens sp.","Fabaceae","Lens","D",0,0,"Chalcolithic"
"Tell Halif","THF_C","Olea sp. L.","Oleaceae","Olea","W",0,0,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Bromus diandrus Roth","Poaceae","Bromus","W",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Carex sp.","Cyperaceae","Carex","W",0,29,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Cereal indeterminate grains","Poaceae","-","D",12,100,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Cereal indeterminate rachis","Poaceae","-","D",1,29,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","cf. Sisymbrium sp.","Brassicaceae","Sisymbrium","W",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Asteraceae indet.","Asteraceae","-","W",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Crypsis sp.","Poaceae","Crypsis","W",1,29,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Cyperaceae indet.","Cyperaceae","-","W",0,43,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Cyperus sp.","Cyperaceae","Cyperus","W",13,86,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Poaceae indet. awn","Poaceae","-","W",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Poaceae indet.","Poaceae","-","W",8,100,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",2,71,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",1,43,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Hyacinthus sp.","Liliaceae","Hyacinthus","W",1,43,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","indeterminata","-","-","W",3,86,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Lens culinaris Medik.","Fabaceae","Lens","D",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Lolium type","Poaceae","Lolium","W",23,100,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Malva sp.","Malvaceae","Malva","W",1,71,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Matricaria sp. L.","Asteraceae","Matricaria","W",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Phalaris sp.","Poaceae","Phalaris","W",4,100,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Plantago sp.","Plantaginaceae","Plantago","W",0,43,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Polygonum persicaria L.","Polygonaceae","Polygonum","W",1,43,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Polygonum/Rumex sp.","Polygonaceae","Polygonum/Rumex","W",3,100,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Rumex sp.","Polygonaceae","Rumex","W",13,71,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Schoenoplectus sp.","Cyperaceae","Schoenoplectus","W",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Trifolium type","Fabaceae","Trifolium","W",1,71,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Triticum species indeterminate glume wheat glume bases","Poaceae","Triticum","D",4,100,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Triticum dicoccum grains","Poaceae","Triticum","D",1,57,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",1,43,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Triticum dicoccum spikelet fork terminal","Poaceae","Triticum","D",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",2,71,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,14,"Chalcolithic"
"Tell Ibrahim Awad","TIA-PD","Vicia/Lathyrus","Fabaceae","Vicia/Lathyrus","W",1,86,"Chalcolithic"
"Tell Ilbol","TI","Cephalaria syriaca (L.) Schrader","Dipsacaceae","Cephalaria","W",0,0,"Chalcolithic"
"Tell Ilbol","TI","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0,0,"Chalcolithic"
"Tell Ilbol","TI","Triticum dicoccoides spikelet forks","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Tell Ilbol","TI","Triticum boeoticum grains (1/2g)","Poaceae","Triticum","W",0,0,"Chalcolithic"
"Tell Ilbol","TI","Triticum boeoticum spikelet forks","Poaceae","Triticum","W",0,0,"Chalcolithic"
"Tell Ilbol","TI","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Tell Ilbol","TI","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Aegilops sp. grains","Poaceae","Aegilops","W",1,0,"Chalcolithic"
"Tilbeshar","TB_C","Carex sp.","Cyperaceae","Carex","W",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Asteraceae indet.","Asteraceae","-","W",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Ficus carica L.","Moraceae","Ficus","D",1,0,"Chalcolithic"
"Tilbeshar","TB_C","Galium sp.","Rubiaceae","Galium","W",8,0,"Chalcolithic"
"Tilbeshar","TB_C","Poaceae indet.","Poaceae","-","W",4,0,"Chalcolithic"
"Tilbeshar","TB_C","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",1,0,"Chalcolithic"
"Tilbeshar","TB_C","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",40,0,"Chalcolithic"
"Tilbeshar","TB_C","Hordeum spontaneum rachis internodes","Poaceae","Hordeum","W",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Lens culinaris Medik.","Fabaceae","Lens","D",10,0,"Chalcolithic"
"Tilbeshar","TB_C","Linum sp.","Linaceae","Linum","W",1,0,"Chalcolithic"
"Tilbeshar","TB_C","Lolium sp.","Poaceae","Lolium","W",4,0,"Chalcolithic"
"Tilbeshar","TB_C","Medicago type","Fabaceae","Medicago","W",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Phalaris sp.","Poaceae","Phalaris","W",3,0,"Chalcolithic"
"Tilbeshar","TB_C","Pisum sativum L.","Fabaceae","Pisum","D",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Prunus microcarpa C. A. Meyer","Rosaceae","Prunus","W",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Ranunculus repens L.","Ranunculaceae","Ranunculus","W",1,0,"Chalcolithic"
"Tilbeshar","TB_C","Rumex sp.","Polygonaceae","Rumex","W",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Triticum monococcum/dicoccum grains","Poaceae","Triticum","D",5,0,"Chalcolithic"
"Tilbeshar","TB_C","Triticum dicoccum grains","Poaceae","Triticum","D",17,0,"Chalcolithic"
"Tilbeshar","TB_C","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",1,0,"Chalcolithic"
"Tilbeshar","TB_C","Triticoid type","Poaceae","Triticoid","W",1,0,"Chalcolithic"
"Tilbeshar","TB_C","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Vicia sp.","Fabaceae","Vicia","D",0,0,"Chalcolithic"
"Tilbeshar","TB_C","Vitis vinifera L. pips","Vitaceae","Vitis","D",1,0,"Chalcolithic"
"Tilbeshar","TB_Cw","Acer sp. wood","Aceraceae","Acer","W",0,11,"Chalcolithic"
"Tilbeshar","TB_Cw","Alnus sp. wood","Betulaceae","Alnus","W",0,11,"Chalcolithic"
"Tilbeshar","TB_Cw","Amygdalus sp. wood","Rosaceae","Amygdalus","W",0,33,"Chalcolithic"
"Tilbeshar","TB_Cw","cf. Phragmites sp. wood","Poaceae","Phragmites","W",1,67,"Chalcolithic"
"Tilbeshar","TB_Cw","Fraxinus sp. wood","Oleaceae","Fraxinus","W",14,100,"Chalcolithic"
"Tilbeshar","TB_Cw","Monocotyledonae wood","-","-","-",1,33,"Chalcolithic"
"Tilbeshar","TB_Cw","Pinus brutia/halepensis wood","Pinaceae","Pinus","W",0,22,"Chalcolithic"
"Tilbeshar","TB_Cw","Pistacia sp. wood","Anacardiaceae","Pistacia","W",0,11,"Chalcolithic"
"Tilbeshar","TB_Cw","Pomoideae","Rosaceae","-","-",2,67,"Chalcolithic"
"Tilbeshar","TB_Cw","Populus euphratica wood","Salicaceae","Populus","W",1,22,"Chalcolithic"
"Tilbeshar","TB_Cw","Prunus sp. wood","Rosaceae","Prunus","W",0,11,"Chalcolithic"
"Tilbeshar","TB_Cw","Quercus sp. Deciduous wood","Fagaceae","Quercus","W",69,100,"Chalcolithic"
"Tilbeshar","TB_Cw","Salix/Populus wood","Salicaceae","Salix/Populus","W",9,89,"Chalcolithic"
"Tilbeshar","TB_Cw","Tamarix sp. wood","Tamaricaceae","Tamarix","W",0,33,"Chalcolithic"
"Tilbeshar","TB_Cw","Ulmus sp. wood","Ulmaceae","Ulmus","W",1,33,"Chalcolithic"
"Tilbeshar","TB_Cw","Vitis sp. wood","Vitaceae","Vitis","W",1,33,"Chalcolithic"
"Tuleilat Ghassul","TG","Olea europaea L.","Oleaceae","Olea","D",0,0,"Chalcolithic"
"Tuleilat Ghassul","TG","Phoenix dactylifera L.","Palmaceae","Phoenix","D",0,0,"Chalcolithic"
"Tuleilat Ghassul","TG","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Umm el-Qaab","UEQ","Acacia nilotica (L.) Delile wood","Fabaceae","Acacia","W",0,0,"Chalcolithic"
"Umm el-Qaab","UEQ","Cedrus libani wood","Pinaceae","Cedrus","W",0,0,"Chalcolithic"
"Umm el-Qaab","UEQ","Cyperus papyrus wood","Cyperaceae","Cyperus","W",0,0,"Chalcolithic"
"Umm el-Qaab","UEQ","Hordeum vulgare vulgare grain (naked)","Poaceae","Hordeum","D",0,0,"Chalcolithic"
